attendance_rate,task_completion_rate,avg_task_rating,days_since_last_task,communication_score,skill_match_score,week_number,performance_label
0.7608500886135027,0.6846191451961168,3.619204317292155,4,3.1864198048539745,0.6922540802915332,11,1
0.9409047557771724,0.9856539662490786,4.8356670625754985,1,4.941532910284441,0.93526185230958,3,2
0.7948202910796937,0.7215979209787962,3.1920233691363444,3,3.487212006921914,0.409658302254699,12,1
0.4591484628396407,0.4159634188290745,2.790376685557984,4,3.441813096656447,0.41158700779783014,11,0
0.5421564621360095,0.4059845128471033,1.4514864954382523,14,1.8001495813024586,0.3765936679567014,9,0
0.4833369296460222,0.43779895547887593,2.216672353561757,5,2.494308913139661,0.3964780473028158,7,0
0.7649194915788904,0.6623608758175362,3.863479894912813,1,3.7986557803566363,0.7637736462335222,3,1
0.8998871230143345,0.9194277932523776,4.494684639683692,1,4.396796847086317,0.7133163316512563,9,2
0.9662286755260255,0.8923744098959279,4.417745352440272,2,4.9037575717751425,0.9537548651379903,5,2
0.5460186792595203,0.32149086562454887,2.988775929241008,7,2.6912834644431163,0.10783757619885859,5,0
0.701972985510368,0.6659008206048685,3.9828601178554206,4,3.044588092734144,0.45579416156212693,2,1
0.6731049992761309,0.7335946866839091,3.899023982649484,2,3.76973141829688,0.7162647251423182,5,1
0.6815885127664432,0.6601238473982781,3.6171942271169666,4,3.582686146554583,0.44840187340837323,12,1
0.9057439558842058,0.9031637423189582,4.555070738079762,2,4.23178359028935,0.7955826888290821,9,2
0.9083478733142842,0.9003415681404764,4.980672921550227,2,4.118874391177072,0.9294157424428837,7,2
0.9145821294118162,0.9594790463272718,4.894032700485363,0,4.714032644466856,0.8823715642272111,1,2
0.8765889302275761,0.9942270008474627,4.742969687263939,2,4.396553681989963,0.739514508573728,10,2
0.8021554389733525,0.6808277202413741,3.7186992659727958,3,3.7193006090251135,0.6413113231584665,1,1
0.9415092263675524,0.9985313340381432,4.3152429000040184,1,4.644591174742343,0.8683880628845209,6,2
0.43512234654985016,0.48422107927526614,2.9378320584027864,5,1.9878755900045362,0.4633294328968971,8,0
0.5136743510709494,0.3873394874246149,1.1898335259240551,5,2.998539697422448,0.3473482354272134,6,0
0.9726179683548463,0.957265024192555,4.633842397135521,2,4.949200693180892,0.9498495705607227,11,2
0.8946276442146717,0.946092277532333,4.6999404311419575,2,4.960167784728745,0.9290737206599717,6,2
0.9812533887056368,0.9920100593385093,4.195315223963382,1,4.6122581507618445,0.7639255026054425,3,2
0.9548559174442535,0.8967795786875324,4.796592240337486,2,4.21980534882319,0.7394554800749134,12,2
0.660357266213187,0.6410727040063454,3.499198946841332,4,3.226978539471521,0.6901230230478392,4,1
0.811525219590157,0.6338535969917038,3.9522600783623236,3,3.5674432080232297,0.5470330076639104,1,1
0.5556220676337147,0.40275081344725344,2.775606996558279,12,2.1779197473320364,0.41081844885523583,12,0
0.9994957611150678,0.9694011103640925,4.778360663385204,0,4.336007058990109,0.8397047625286839,9,2
0.7181610770031488,0.8387371012355613,3.4801835152618876,1,3.1306726304132626,0.5134897619302187,6,1
0.9399764657911936,0.8714501683998589,4.437093419041623,2,4.938894960041275,0.9681955615140883,12,2
0.8615135517089275,0.9739826611287197,4.8208826303630286,0,4.0987372068826655,0.7226983311712332,5,2
0.8862811367969152,0.8632577420476778,4.729053945638647,0,4.4323462264033475,0.7093447278380173,6,2
0.949193258115422,0.9395938630530204,4.688045148630812,1,4.295654541612485,0.8858847780834767,5,2
0.6631391778665152,0.7899746350743453,3.254540542921661,3,3.7802126485356338,0.6199182392116069,6,1
0.9551369897987472,0.8837335325223868,4.488242583896667,2,4.563324642033047,0.8282505493984335,12,2
0.9093643648300401,0.973718178441668,4.564093465270808,0,4.5390945527360085,0.784741727911001,7,2
0.5267245882282724,0.4096651949752321,1.8714341681049262,5,3.4985343144266663,0.024106019430278014,9,0
0.8635198741588181,0.9541675684196063,4.1739863573406035,1,4.4345959608587115,0.9321638967190469,9,2
0.6656571346537702,0.7239906788957091,3.485646865334277,1,3.3024663174614695,0.7348922672853839,11,1
0.45259728147465983,0.4125465624327388,3.2809083640417276,6,2.557416458908707,0.3157801100462603,1,0
0.5165488872278001,0.37946617689521756,3.3318212083850334,5,2.378969681360175,0.08241713056850047,8,0
0.5368384905101362,0.3202499587244481,1.3500463466511226,14,3.2500466046202625,0.4369450387812576,8,0
0.5567593879342118,0.3946685796300562,1.192645697835828,9,2.738539120820133,0.37296260440683726,10,0
0.9571327779754376,0.9329143552050374,4.294625475367876,0,4.805432329299986,0.9280482789370477,4,2
0.8191449581411965,0.583322839574954,3.003837145507801,3,3.7379277689988,0.6329974046036339,11,1
0.9625379410737736,0.982249372349907,4.209345851978989,2,4.105345484481333,0.766708391424451,9,2
0.5723670558341076,0.42743913926210847,2.4011015774511,14,1.9743984685662301,0.1897514516873593,4,0
0.9635171521763837,0.8822001795958805,4.698495064613996,1,4.0083199422271925,0.8300748377897843,3,2
0.8288801051261524,0.6005786874623349,3.4716494907505955,4,3.030930881393566,0.6786214995734942,4,1
0.4569232232356306,0.35888801599103604,1.9932952886439947,6,1.5247639827389645,0.4490271447203569,1,0
0.7373324735032901,0.745970774939615,3.618610289093939,4,3.996526308798619,0.45273475234801336,3,1
0.4757788456437086,0.47529838103668004,2.1801510854924957,8,1.172395040891053,0.02852736057562716,6,0
0.767870537903507,0.7830890184434112,3.083724937845348,1,3.3033855436291333,0.7049374560687871,7,1
0.9366380776531616,0.9600858065502804,4.411902883834893,1,4.408455581408482,0.9039091650500035,5,2
0.4711626225809989,0.4806357182178841,2.8299848545285125,8,1.3900466011060912,0.07799726016810132,11,0
0.44942998028278974,0.4388559833463387,3.4532427262431167,5,1.3624126809495425,0.3625778637755574,5,0
0.7164723329943623,0.6207025619359521,3.6559033130983996,3,3.5534717762098498,0.6224119061052423,2,1
0.898781753405637,0.9881961268319464,4.624871723849388,2,4.051989351977707,0.7095231296118966,8,2
0.6551454153973097,0.6802877659550346,3.296444887744153,2,3.1817635977611944,0.5966118083481909,9,1
0.9200578904577247,0.8801597728074918,4.562780936008405,2,4.900960895690468,0.9988473020496336,6,2
0.8865741424161018,0.9373274845138885,4.283996516554592,0,4.3976123785528705,0.7792828789475917,10,2
0.9474697407905164,0.8607663709339769,4.714355499101062,1,4.463172716751342,0.7703960325327548,5,2
0.47297721618333743,0.3069790681110566,3.393175657458314,11,1.8753131479168252,0.028921338281698183,7,0
0.5343753405195457,0.32898241815370965,2.440720900417033,13,1.172303848418047,0.03866053274439363,8,0
0.9102201735583819,0.9706655811519258,4.350883885173097,1,4.957448019038096,0.7026589855340406,3,2
0.9875496183874337,0.9757398039318557,4.738444670378652,1,4.413642674918635,0.847859375334234,6,2
0.9913151324007452,0.8627655229179678,4.447037833262,1,4.41621805884535,0.7504354385197887,11,2
0.7166477483719593,0.7914811864413318,3.493406700413395,4,3.44797165638219,0.5581339537688632,10,1
0.5599973688535548,0.44609437084992554,1.1655899446296647,8,3.450081438213693,0.2463090469964348,11,0
0.7849801448523582,0.6714878511899465,3.5172721697543103,3,3.0282287596507063,0.7335144845388744,7,1
0.5767171665968504,0.32010847782743096,2.7474768450989693,10,3.2040928319258755,0.4806576440924537,9,0
0.47056762785352674,0.35051171596431957,2.61522530865627,8,3.11089270684904,0.049041290392122294,10,0
0.7528589012952651,0.6323769328217245,3.994774954573906,1,3.026608366077684,0.6867391220596225,11,1
0.444970186799595,0.47246180420622375,2.4797218470532107,7,1.9406489638272895,0.04175035834933438,12,0
0.5781037326344526,0.3082030098014322,1.4120370393235928,8,2.814949774963239,0.40889266492847254,3,0
0.4591799025152239,0.4482941844337567,1.6939679315735452,13,1.032736141470834,0.3317686860083553,7,0
0.550897492942646,0.31766822156639507,2.4705056673709764,7,2.275274281247063,0.36170238280614314,5,0
0.862457330871328,0.8939962916170847,4.795827686526804,1,4.223263385505196,0.8925579876566065,12,2
0.47227980142643683,0.44736625167581223,3.4111916347520292,11,1.4668082394326036,0.04701805221713318,12,0
0.5450851008903546,0.32662150339562596,3.171169939744782,11,3.4634182806043365,0.2355327263469072,1,0
0.8775770300667715,0.8525421497334371,4.793142390581386,1,4.36773365080511,0.7545217572128389,7,2
0.89959215829387,0.9127873428297234,4.363264782928627,0,4.961492324574112,0.900360372010244,3,2
0.4996341511722402,0.38374492191826337,2.001907652188315,9,2.913390702665602,0.05149073966565776,8,0
0.9187227191540239,0.9670548254510323,4.5287021599709885,2,4.544505769049228,0.7613382658164135,8,2
0.49883194087695903,0.38109524076442425,3.1916634446561236,5,1.061001953891345,0.43504943695046494,11,0
0.4215599690357119,0.47569178747292695,3.1933483834524523,6,1.5713750544932492,0.08747746354796809,9,0
0.6665435290596886,0.6086233257753285,3.545490340494836,2,3.2979772354958437,0.4350062052184613,5,1
0.5238166968214182,0.3700200053075146,3.1608956245990925,14,3.4204835697868043,0.09276275785156057,1,0
0.9921658931355557,0.8723193954107673,4.516408044558854,1,4.58873152213132,0.8125989723758805,6,2
0.6926327661619611,0.6963058479759023,3.260849245962089,3,3.1854088503740545,0.47100462026392365,6,1
0.4744097267026677,0.3236431358864027,3.3910392438985624,8,2.9658625360388804,0.04470550115612976,6,0
0.8383912274072034,0.6104114631024702,3.3554393373640616,4,3.730879623322208,0.6732829533008629,11,1
0.5829033705254262,0.4794378478596819,1.352704621944284,10,3.2408395463027992,0.006500961755368018,7,0
0.5679193181430509,0.47627293380709046,3.4872695566160883,14,1.990605047256647,0.37911923785204565,1,0
0.5727708763949686,0.3491681965040032,2.656305710884955,5,2.062889686228112,0.10397083143409441,4,0
0.6603992143157473,0.6092302108468444,3.4186951433276844,1,3.105405285956167,0.615991141847153,6,1
0.9323505914779422,0.9610242053142195,4.6676304240429065,1,4.689778849248121,0.7431825740716692,7,2
0.4023093501910651,0.4842769770744514,1.1078997798764403,8,1.1085019582454319,0.462321665111798,12,0
0.6914775912441874,0.5658610206271176,3.017670044795434,1,3.039006420762818,0.5776710449761424,12,1
0.6520047132655361,0.664286144304606,3.8509518994068,4,3.1261153223754103,0.6268713957146559,12,1
0.431603005471197,0.41729683390846506,2.3077118114544617,14,3.324014693554973,0.2661301066695201,8,0
0.4921078897585658,0.3973669546175651,2.854217360571664,5,2.583695549565368,0.12894384271660114,6,0
0.6814449571860945,0.7549151974083231,3.5353477680616567,3,3.140547127995543,0.5117247577203876,10,1
0.5640333934186468,0.3986255391758814,2.1979546940743275,8,3.034415720798966,0.05445917092336572,5,0
0.439109829906986,0.3212647276855683,1.674374028792474,5,1.3074270213240669,0.1155654562138233,10,0
0.660758855901736,0.5849096633566049,3.5807685836144216,2,3.2437082119043428,0.5192989771719928,5,1
0.963954316597659,0.8614953709712873,4.885372222292152,0,4.307795831680746,0.9741365331619778,5,2
0.5853528499797237,0.38720790772323244,2.39326342222512,9,1.2133741701966096,0.4984371259229737,1,0
0.6730606656642377,0.8359209089012261,3.780682074687862,4,3.5031791670513446,0.5923795226620384,5,1
0.8112955352004538,0.6652087271237334,3.245550625944491,4,3.3076790894779484,0.7611632283291236,5,1
0.5445953014753853,0.4028406499484609,3.4074800096474864,8,1.2562743199766981,0.46861424361822557,4,0
0.4612846452053341,0.46124726103568814,1.341553328605072,9,1.898727878049388,0.14679592213224668,7,0
0.7289341701124971,0.5569614630050178,3.3353716062174623,2,3.988539987045707,0.41615695463956126,10,1
0.49644597195004647,0.3460578491588652,1.2870920618480088,13,2.9194487536070968,0.04364508979483772,11,0
0.8897426188073662,0.9495285390870178,4.4700777399942915,1,4.856132499013744,0.8070306134869818,12,2
0.5222247615040471,0.38706804919338816,2.3640419732898375,8,2.564849175253932,0.41021342188563403,8,0
0.9725541910573529,0.9328751451111834,4.5681529030796755,0,4.916791690702335,0.916196543584934,12,2
0.9050337985523368,0.9772063134402226,4.755975298042952,2,4.253821078156695,0.7737422317918459,3,2
0.7108762443666409,0.5976431845489987,3.7831614309236974,2,3.717932690940102,0.5106070901326831,9,1
0.7075824946232693,0.7350850803617773,3.3500068684731787,1,3.664423786592678,0.5765741917064087,10,1
0.4459905015871851,0.4277057540071169,2.904049038321794,14,1.6053998456935648,0.40156987818994794,5,0
0.9588670456148702,0.9301435827840514,4.586661110419794,0,4.504795598304528,0.9155361841967651,6,2
0.9219211327631589,0.9561095500049391,4.4503074245226095,2,4.868410787941382,0.8137382975126941,2,2
0.8647146965424249,0.9818778658901871,4.319057014896677,0,4.630039878479982,0.957436118275331,6,2
0.9365041958419374,0.9125790127846864,4.244203040878856,0,4.565419967607743,0.8326756829558677,10,2
0.6815542219433677,0.5671406880539398,3.690726315113263,1,3.9489806670470013,0.4555970564629151,11,1
0.7155062557109761,0.6631857086917035,3.8910216829672115,4,3.41094255235011,0.6356787237303768,7,1
0.5204870062761899,0.3239903008972555,2.690443905188585,5,1.7872989715324192,0.0019085670621735717,7,0
0.4090660642614133,0.40754706999387447,1.3966161191062276,9,1.0359837215743897,0.05803632025345812,5,0
0.8896652062616153,0.896650374209902,4.250237963735751,2,4.3910328691273985,0.7702610112779003,12,2
0.862171166287723,0.8921322947779365,4.287160723360451,1,4.479260089914537,0.7545169879684469,8,2
0.8378131920524929,0.6498493296627882,3.0617623862901997,1,3.2994231248031065,0.43906044902763913,12,1
0.801297126048875,0.7915518437724117,3.985768249585741,4,3.940992322574437,0.6430520454965227,4,1
0.5575731569768438,0.36033097509658,3.381993819003236,9,1.3659349804056227,0.18376721114576572,8,0
0.7390258289723156,0.5929079168917277,3.9846544775908397,4,3.2060056785520397,0.7713173041446403,4,1
0.651228227980045,0.693909374351236,3.285625988562243,2,3.0913088025446704,0.5242889455563042,2,1
0.6524523733163885,0.6157402891017278,3.566892796249536,1,3.439855639713835,0.6511430659845693,5,1
0.6711186671588293,0.5588206054343108,3.7268769061397715,4,3.203994603609387,0.7223211977019514,5,1
0.9206861125857888,0.9995773530854426,4.603153356451942,0,4.446386890263195,0.7210010536399197,8,2
0.8638526859196581,0.9759724243218296,4.776594955735184,0,4.036018818291426,0.7525665316317481,2,2
0.4354483111883468,0.4695862097130958,2.348355604789127,13,1.3052198867516833,0.17814891903848745,1,0
0.7328390843084113,0.7222743450143753,3.5896534951515475,2,3.6154207798208353,0.43181422098843275,7,1
0.9836191354761682,0.8803948951203014,4.628827283998461,1,4.373554801047682,0.7151466833237223,1,2
0.9379498875299463,0.9767681277244052,4.816333748429152,1,4.988521647995447,0.7075712037544792,5,2
0.9022683380108503,0.9641632459035814,4.4188409883569415,1,4.679620332735108,0.7228717653920693,6,2
0.8794419856955124,0.8673606410018058,4.238889408754771,2,4.723973055466094,0.736167524921107,2,2
0.5379629603736511,0.4438454283880666,1.944626373189466,8,2.1263603382752336,0.06457970757574749,3,0
0.4475031253510599,0.41030336234534287,3.167791518024305,8,1.5964921494758504,0.3399223899501229,7,0
0.9512930286634311,0.9671379034579135,4.812317186800567,1,4.865562383172204,0.730852777647243,10,2
0.4790692596541547,0.3914553888107115,1.0479806920576418,8,2.9007245578053373,0.06855485286449953,7,0
0.4908685059694255,0.4702047735006576,1.8055387586115708,7,1.7320550917524118,0.4899851646794253,6,0
0.9155821057732069,0.8630639150193657,4.655359864506021,0,4.345223142801692,0.8522235816153426,9,2
0.8932406855724728,0.9268545666318686,4.193802322527513,1,4.786750335154437,0.9912298619424349,12,2
0.9835828132942791,0.8577851415380964,4.272006838546402,1,4.731724736564213,0.892190677840776,9,2
0.5484223805195146,0.4567751172264537,2.2386302586524547,11,3.237794351766341,0.31833484108360366,1,0
0.518426644097236,0.3628706247220033,1.1588958757150591,10,2.6721031316590182,0.33296117830874833,12,0
0.40555698377656624,0.4569051826073049,1.3221746686836129,14,1.5715629038123087,0.45435065463468394,2,0
0.9341988132096986,0.9743526598818236,4.99213690406027,1,4.011706610730904,0.8266102780382917,3,2
0.7898248772110503,0.6297786756521461,3.6391078469947065,3,3.436757817847075,0.5809601669966062,8,1
0.9619719196075505,0.9018709147615638,4.7039838413773785,1,4.440573528012307,0.7397213840489364,6,2
0.5214327881849451,0.4649044759588042,2.1368496390846476,14,2.2221164506423006,0.33343212877305217,4,0
0.9425927035922532,0.8509652817245194,4.7952646574714635,0,4.154492204004926,0.8461796062300152,2,2
0.7008301357471851,0.7005700226350035,3.2343700906778756,2,3.195980184701762,0.7680688890626857,6,1
0.6781613177988717,0.576708638717881,3.81527633109056,1,3.957631646272588,0.6206405307391828,9,1
0.8626802815195571,0.966865387959368,4.648727682637354,2,4.453578999922835,0.8364617328408605,4,2
0.9838797164774407,0.9608600463909058,4.349718211752458,2,4.339770242298844,0.8366857469311755,10,2
0.9104664307198176,0.9506906237843699,4.343579547783589,1,4.030021332149072,0.8333584759150479,7,2
0.5815737846636531,0.4638042472804356,3.023790186812195,11,3.3289737207974746,0.3676063272617264,2,0
0.6641813019050915,0.8132432756214787,3.9965656562889826,4,3.701738273877257,0.6170212085660406,11,1
0.7497990995685009,0.5822505367280835,3.868169295326504,1,3.126824022550419,0.5527795557192885,2,1
0.9900082786961552,0.8592712691033834,4.18312447530024,2,4.150472271005998,0.9904229144352201,9,2
0.6600167556035552,0.6793894269656819,3.5539794872200807,3,3.9277457330754073,0.7384038181885033,7,1
0.8626762532201669,0.9215265202476726,4.718949838187505,2,4.872048338447008,0.85816785425194,5,2
0.5377056865904647,0.31241770475179903,1.7882258445765258,4,2.346003725951969,0.33082758754027075,2,0
0.5284098365666015,0.38411622368811016,2.1144772864430723,12,2.731090378310924,0.49562799685109415,12,0
0.8764192206920622,0.8753592667659574,4.416624505769317,2,4.577807050251085,0.9598304636133503,3,2
0.668433461465047,0.5686291869985666,3.592696066642878,2,3.055101535158831,0.5664889438510881,12,1
0.8049961868806703,0.6853511471927056,3.076722826852885,2,3.1619230066322137,0.6566598650420319,1,1
0.9173480452853324,0.8966826242595091,4.7094085757615085,0,4.531085344885243,0.9525170085234028,8,2
0.9825715717173662,0.877421085498535,4.350595467425391,2,4.950772707731338,0.9107621504604421,9,2
0.4140213472997258,0.40523231403625093,3.4232563390477475,5,1.4155385797731324,0.10840455329324561,1,0
0.5408129233651112,0.40914989150418324,3.10457194189568,11,3.0698522179437298,0.37525096238265676,12,0
0.8761981845452423,0.8540875017926223,4.5712278366993075,1,4.226521626036106,0.8841910918975697,1,2
0.6649966724572983,0.6055846824607796,3.4745443501585562,3,3.950279223611407,0.6089186984778516,4,1
0.9616003048507928,0.9841678835236348,4.510381348183943,2,4.60211698535478,0.8774220278267464,7,2
0.46941779573807096,0.3926838621536602,3.1270437945903655,11,3.241913561566063,0.040116872830821104,3,0
0.4310946291444839,0.33121050160688864,3.036436800578455,14,2.5843964093004432,0.453933065231258,9,0
0.9152628095382759,0.9896210945974735,4.213151842093003,2,4.31562734376335,0.8934497812066942,5,2
0.918095970156011,0.9569166514325247,4.447590793535327,2,4.1853727790825115,0.8799313944911493,2,2
0.9787795530726735,0.9133943795520414,4.372637815076386,1,4.818026749138693,0.7758440818267601,3,2
0.8742649343292419,0.9040350878200641,4.343353957746073,2,4.866547981749087,0.8715427490821461,2,2
0.532556839002417,0.3342127817463667,2.7412536655676973,12,3.2419710247650295,0.23698082013143618,2,0
0.829644023506305,0.7333148353555389,3.435292724187634,3,3.51801534890852,0.4029106247627156,7,1
0.5729895428966219,0.3566122957929706,2.309005690037528,4,3.3738015591441055,0.07353674046451897,8,0
0.41912112091947135,0.3455760814236295,1.3549299744024847,12,2.8491782518169093,0.09563020895729335,11,0
0.6962703843909119,0.8201811824301155,3.1048357472059913,2,3.153412882389088,0.5429549630778983,10,1
0.7985285079109042,0.6090890908964837,3.2606616548329366,1,3.3422255247789048,0.7827395003540993,4,1
0.7903967865163997,0.5584592687643156,3.54123821443383,1,3.487900195279302,0.4796600224951946,10,1
0.9683000942423008,0.8566060569082696,4.724001638361236,2,4.354666204985083,0.8651990138322554,10,2
0.9749373424218797,0.9349907888358194,4.691327448410696,2,4.410857091840496,0.8681739427003146,4,2
0.9040756161092308,0.8564578604073503,4.8028674772799915,2,4.731496464043139,0.9473414552813647,7,2
0.5042559087494076,0.40154046570917934,1.8899787106799653,5,1.3218709957491097,0.1650497566550777,11,0
0.5385113619277876,0.44654136587032967,1.185111629335226,10,2.627692563754861,0.4574798377718904,9,0
0.9486068862949808,0.8603544311331774,4.1050992330766105,0,4.8219266359399295,0.9427549513417093,1,2
0.873205839680746,0.9622007104557105,4.831442257903756,0,4.067255913967368,0.7284753810465009,4,2
0.5234931468477754,0.43337370667896363,2.9894816735902525,6,1.8449878921288394,0.187791476319972,2,0
0.47975836272479255,0.34867931928294704,2.5287842771642013,13,1.012962156934967,0.31394720747431804,4,0
0.5704654047832776,0.3320822992687604,2.2676277596636027,4,1.0834590044659531,0.18184656237807012,12,0
0.4639103881274002,0.3992786464105594,2.830679517961613,4,1.2761852828284868,0.17731107882038827,2,0
0.9670217019305706,0.9114506580063989,4.6896563430719045,0,4.924026870425733,0.7335641849647371,5,2
0.7714029741749241,0.5736196917384362,3.4350145943402235,3,3.2965375896202618,0.503394167661908,11,1
0.9192967082388654,0.9690355981808202,4.128600635921591,1,4.431233869791558,0.8042556385941264,7,2
0.7127296305599649,0.5809722041606855,3.953402879382095,4,3.708899112773316,0.7875757503974872,6,1
0.5597348973168069,0.31694882245529066,2.338338910038809,12,3.2263182018497374,0.29679622677702433,4,0
0.9761668368402703,0.940921984740022,4.362029823006661,0,4.398005292954503,0.7908747186499577,3,2
0.4418348083704642,0.42981916509532325,1.1903271487257505,4,1.1537925655980876,0.44145313456873064,3,0
0.9292545265427796,0.9269080371718942,4.533394406248268,2,4.39245818622948,0.9262794920041069,3,2
0.952029487503818,0.9208422706244472,4.892141064129337,0,4.796240595562854,0.9262069104785147,2,2
0.7370130107530117,0.6650689043702295,3.431210484864329,4,3.2746658697879054,0.5850296165173979,5,1
0.7030347894471113,0.8198949541130955,3.0246444046363226,2,3.0749600434700133,0.4869738311781559,7,1
0.7646334972802866,0.7824884450254784,3.4695186653456336,2,3.580645225909634,0.7650155268169383,9,1
0.47760611048343277,0.37081081823233963,1.6493844594008156,8,1.1219589541829327,0.26630125970038104,5,0
0.8880911424365265,0.9991972962339997,4.180830938854497,1,4.01431527766706,0.921360855568459,9,2
0.7582044791185294,0.7913934020935532,3.991624342961228,1,3.183423643497956,0.40266789177786183,11,1
0.6578844918468822,0.6433995852067617,3.559744661333675,4,3.9285968815306385,0.6881099687502128,7,1
0.6741509932647346,0.6739871380543165,3.160860293485098,2,3.453267460755021,0.7327385667805422,1,1
0.8087207807540067,0.6070974828149482,3.4411505522306323,3,3.5880004634296285,0.537710126685972,8,1
0.8929052100725355,0.9746032765780115,4.590344891790668,0,4.580467600993696,0.7417590104037086,3,2
0.7539139476206936,0.7084118040379468,3.089473122810387,4,3.296895674268043,0.4002447314850979,9,1
0.7516436679477944,0.5609323402253074,3.8080678171160227,2,3.9868959453882975,0.6942820508702373,6,1
0.5435013798943935,0.3242655618906946,3.065169075631321,9,1.3982600515474508,0.031554516539575084,4,0
0.9474459667360344,0.9796649870302546,4.628242855903016,0,4.069328330387765,0.8914966719375479,3,2
0.45967155104861906,0.34832117642388016,3.0481377621786527,13,1.6108498519661654,0.05647160420558678,10,0
0.4204993711287279,0.3059715452804795,2.591026028159451,7,2.408188929940959,0.34775804321306375,5,0
0.5798612112979253,0.40643462909123323,2.876823767498368,4,1.0679185530638995,0.032602295630246025,3,0
0.6634017711426617,0.8137345560689042,3.190128766318706,4,3.864652354602746,0.44627763964507017,1,1
0.40789884321957454,0.3281852081827969,3.4665753073971173,11,2.7149193399574605,0.008689895092739819,9,0
0.5566893835257783,0.36608374950141664,2.695040381397659,14,3.1612322007683713,0.36695495947685086,8,0
0.6709270337546036,0.6629596475241686,3.2410643458567368,4,3.788035149575022,0.5159135043995875,6,1
0.45716687886518625,0.3541196939317188,1.0922173683863319,4,3.441537389581632,0.20551850665911564,7,0
0.8956148213178585,0.9042779639807708,4.525244019505862,1,4.907380164712847,0.7716569981205783,10,2
0.8288996020194475,0.7036170501714266,3.7323884465975548,4,3.0568813977776466,0.6989456533264347,6,1
0.7028708555555663,0.6646712983702896,3.6871899964686765,2,3.843812863658306,0.5795283297506784,3,1
0.564613437707755,0.34095067507035304,1.9009445498258688,8,1.0829733864060656,0.1519732006203619,4,0
0.9083269091891895,0.9876228764697985,4.361454055104278,0,4.890141137396014,0.9123164050802582,2,2
0.8687351696037588,0.9002918575117443,4.160314883976088,2,4.395961588747605,0.9007925827485638,10,2
0.6618189673898813,0.7885838472979898,3.311381939892584,1,3.2908768542315823,0.5830686683758106,3,1
0.5130075611016178,0.41715487055387007,2.532360437164015,12,2.772651298627291,0.4354845618730428,2,0
0.9758299176756604,0.9377257947533323,4.403779219295437,1,4.193435342956483,0.8924513443768755,4,2
0.5143677251527824,0.3425313225222009,3.054476592111123,5,1.6964758475798964,0.08850524213837341,5,0
0.9025073513401376,0.8967534742772562,4.10282681544331,1,4.875405625121834,0.8325239474913121,10,2
0.42785491612148485,0.39753197205155466,1.5830701810613195,11,1.9356769893903008,0.18532107353344546,4,0
0.9188005703713967,0.8514530324111451,4.872159581823551,2,4.5832523923125565,0.7033907609767067,12,2
0.5267965756288213,0.3019812628855066,1.6385337117130487,7,2.93658445159447,0.32195212677056534,10,0
0.6641235756883536,0.5834552123786542,3.869681323343663,4,3.966558439380544,0.7684358788522678,3,1
0.9900124401820836,0.9641281516771744,4.592173676877613,1,4.432816002209469,0.7131699827929014,6,2
0.45128313225451705,0.40257012799255676,1.4050346947289616,7,1.1285645337106258,0.24818312360061817,11,0
0.5192360352159721,0.41101971926538905,3.2528950262274723,12,3.288135854172766,0.4793512037039231,8,0
0.6602167392157768,0.744113525429817,3.2312799283159555,3,3.1199529417309697,0.5217049774142881,3,1
0.9403377755746318,0.9123405843861003,4.8625445009496735,0,4.1915929457348255,0.9754717260026311,4,2
0.4046715141271723,0.30420347479050946,1.809025547873853,6,1.6312718742209555,0.0005147399228166982,2,0
0.469874276666685,0.37868465298049614,3.0688447389171856,8,1.967696900839077,0.4819111377411755,7,0
0.5359432723488622,0.3990344851722135,3.0559835470426453,14,1.0189071874453552,0.3237373570773015,12,0
0.9213738972043066,0.9994393429787315,4.306254756092746,2,4.6376882468959355,0.7726066239942632,4,2
0.5722297010832639,0.41860521922365845,1.2922451017709102,9,1.8320394647812108,0.3652745684046507,10,0
0.7800977811373908,0.6115035588684395,3.2389976802115514,2,3.0415598482722586,0.48065109365721626,9,1
0.9186980325632431,0.8527186061568595,4.813482302215531,0,4.673246439354531,0.822435717047777,5,2
0.7936765244802882,0.664188991053968,3.6082113767664468,1,3.242544276582971,0.5137604457814186,12,1
0.9003123479746389,0.9239229376799236,4.36994786279932,2,4.433843922855244,0.7493216587236636,9,2
0.5596835300762804,0.47303037766858547,1.3070269546143345,8,3.4621029974058364,0.41944904322296706,6,0
0.5025584017637803,0.3833614883237844,2.443715677265314,4,3.248936433186421,0.1919456106866057,5,0
0.9000061654429788,0.9149150319398893,4.716899494899711,0,4.072111092929435,0.7616204225434088,7,2
0.7063563716098477,0.5723843837656758,3.169887073219057,1,3.7964843893295805,0.695135655196302,9,1
0.572016621971652,0.33720031560996633,1.1734032521879136,5,1.0974078307755841,0.30912694216894643,7,0
0.6982571031414881,0.804530731860076,3.0895660243163108,4,3.238751771086024,0.48328171325123315,5,1
0.7802738323603878,0.615620426901704,3.1318068298966795,3,3.798555838130599,0.4417413623423049,3,1
0.9228394300344591,0.8626588570816813,4.459431873555221,0,4.123003295123746,0.8675927189351276,9,2
0.481764063726695,0.3324263041244997,1.1865745358427042,6,1.4444159696281205,0.34580902778465966,1,0
0.546298775088736,0.34100599522440017,2.5572261895475004,7,3.1050576875299534,0.09719001699743651,3,0
0.43521273411045575,0.31500414081625744,1.5987754247738453,4,1.713225845893291,0.21459129669817845,11,0
